  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   195,   Q-13926,   2022/10/29 14:17:17,           1-30,       3,       -14.514,       -26.987,      -189.082,        -0.175,         19597,      -1,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667053307.95,         0.247,         0.233,         0.467,         0.178,       134.566,         0.002,         0.005,         2.257,        89.863,        34.585,         1.018,        74.300,         0.937,         0.274,       -0.0000,        0.0000,    0,        41.250,         1,      30,       4,Picarro IAEA,       0,       1
   196,   Q-13926,   2022/10/29 14:26:18,           1-30,       4,       -14.558,       -27.045,      -189.888,        -0.189,         19661,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667053852.94,         0.242,         0.247,         0.407,         0.163,       134.972,         0.003,         0.004,         2.167,        90.097,        34.772,         1.034,        74.854,         0.937,         0.419,       -0.0000,       -0.0000,    0,        41.188,         1,      30,       4,Picarro IAEA,       0,       1
   197,   Q-13926,   2022/10/29 14:35:19,           1-30,       5,       -14.612,       -27.139,      -190.487,        -0.192,         19588,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667054389.04,         0.235,         0.265,         0.434,         0.161,       133.308,         0.003,         0.005,         2.238,        89.717,        34.566,         1.033,        74.692,         0.935,         0.419,        0.0000,       -0.0000,    0,        41.188,         1,      30,       4,Picarro IAEA,       0,       1
   198,   Q-13926,   2022/10/29 14:44:20,           1-30,       6,       -14.605,       -27.152,      -190.889,        -0.178,         19637,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667054934.56,         0.233,         0.225,         0.410,         0.163,       136.611,         0.002,         0.004,         2.196,        89.975,        34.665,         1.032,        74.962,         0.936,         0.422,        0.0000,       -0.0000,    0,        41.250,         1,      30,       4,Picarro IAEA,       0,       1
   199,   Q-13927,   2022/10/29 14:53:21,           1-31,       1,        -7.875,       -14.627,       -89.609,        -0.126,         19650,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667055475.06,         0.246,         0.217,         0.349,         0.176,       136.878,         0.002,         0.000,         2.197,        90.070,        34.221,         1.061,        76.945,         0.936,         0.323,        0.0000,       -0.0000,    0,        41.250,         1,      31,       4,Picarro IAEA,       0,       1
   200,   Q-13927,   2022/10/29 15:02:21,           1-31,       2,        -7.543,       -14.063,       -81.697,        -0.093,         19633,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667056016.57,         0.234,         0.235,         0.346,         0.158,       136.964,         0.002,        -0.001,         2.195,        90.068,        33.915,         1.068,        77.406,         0.935,         0.283,       -0.0000,       -0.0000,    0,        41.125,         1,      31,       4,Picarro IAEA,       0,       1
   201,   Q-13927,   2022/10/29 15:11:22,           1-31,       3,        -7.443,       -13.907,       -79.879,        -0.076,         19687,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667056556.78,         0.233,         0.245,         0.362,         0.160,       136.478,         0.002,        -0.001,         2.191,        90.394,        34.077,         1.063,        77.035,         0.935,         0.203,       -0.0000,        0.0000,    0,        41.188,         1,      31,       4,Picarro IAEA,       0,       1
   202,   Q-13927,   2022/10/29 15:20:23,           1-31,       4,        -7.435,       -13.830,       -78.835,        -0.110,         19572,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667057093.71,         0.254,         0.243,         0.333,         0.181,       134.318,         0.002,         0.000,         2.246,        89.675,        34.041,         1.058,        76.780,         0.935,         0.294,        0.0000,       -0.0000,    0,        41.188,         1,      31,       4,Picarro IAEA,       0,       1
   203,   Q-13927,   2022/10/29 15:29:24,           1-31,       5,        -7.375,       -13.733,       -78.271,        -0.101,         19691,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667057633.73,         0.246,         0.240,         0.357,         0.168,       135.121,         0.002,         0.001,         2.256,        90.399,        34.271,         1.057,        76.683,         0.936,         0.165,       -0.0000,        0.0000,    0,        41.188,         1,      31,       4,Picarro IAEA,       0,       1
   204,   Q-13927,   2022/10/29 15:38:25,           1-31,       6,        -7.354,       -13.707,       -77.789,        -0.094,         19639,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667058178.83,         0.236,         0.231,         0.358,         0.172,       136.908,         0.001,         0.001,         2.202,        90.098,        33.963,         1.065,        77.215,         0.936,         0.275,        0.0000,        0.0000,    0,        41.188,         1,      31,       4,Picarro IAEA,       0,       1
   205,   Q-13928,   2022/10/29 15:47:25,           1-32,       1,       -12.716,       -23.649,      -159.239,        -0.161,         19702,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667058720.03,         0.238,         0.227,         0.408,         0.177,       136.564,         0.002,         0.004,         2.202,        90.323,        34.796,         1.033,        75.269,         0.937,         0.282,       -0.0000,        0.0000,    0,        41.125,         1,      32,       4,Picarro IAEA,       0,       1
   206,   Q-13928,   2022/10/29 15:56:27,           1-32,       2,       -12.957,       -24.077,      -165.537,        -0.173,         19761,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667059261.18,         0.246,         0.246,         0.433,         0.173,       135.455,         0.002,         0.005,         2.171,        90.648,        34.752,         1.046,        75.884,         0.937,         0.432,       -0.0000,        0.0000,    0,        41.188,         1,      32,       4,Picarro IAEA,       0,       1
   207,   Q-13928,   2022/10/29 16:05:28,           1-32,       3,       -13.015,       -24.180,      -166.867,        -0.176,         19733,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667059802.45,         0.262,         0.251,         0.450,         0.180,       138.334,         0.002,         0.005,         2.206,        90.480,        34.599,         1.055,        76.183,         0.936,         0.458,        0.0000,       -0.0000,    0,        41.125,         1,      32,       4,Picarro IAEA,       0,       1
   208,   Q-13928,   2022/10/29 16:14:28,           1-32,       4,       -13.039,       -24.257,      -167.806,        -0.159,         19524,       0,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667060342.74,         0.276,         0.248,         0.432,         0.196,       136.910,         0.002,         0.004,         2.197,        89.415,        34.475,         1.024,        74.371,         0.936,         0.313,       -0.0000,       -0.0000,    0,        41.188,         1,      32,       4,Picarro IAEA,       0,       1
